Model Number,Name,Coast Appliances Price,Home Depot Price,Lowes Price,Trail Appliaces Price
DOP48M96DPM                   ,Dacor - 6.6 cu. ft  Dual Fuel Range in Black Stainless                                              ,20295,0,0,0
RGTNB606FTV2PLT               ,Bluestar - 59.875 inch wide Gas Cooktop in Stainless                                                ,16470,0,0,0
MP36RA2RS                     ,Marvel - 36 Inch 22.8 cu. ft Built In / Integrated Refrigerator in Stainless                        ,10519,0,0,0
DRF367500AP                   ,Dacor - 35.75 Inch 21.3 cu. ft Built In / Integrated Refrigerator in Panel Ready                    ,11045,0,0,0
HR 1934-2 G                   ,Miele - 5.8 cu. ft  Dual Fuel Range in Stainless                                                    ,14049,0,0,0
DOB30M977SM                   ,Dacor - 4.8 cu. ft Single Wall Oven in Black Stainless                                              ,7175,0,0,0
F6DWT24SS2                    ,Fulgor Milano - 45 dBA Built In Dishwasher in Panel Ready                                           ,1799.98,0,0,0
F6FBM36S1                     ,Fulgor Milano - 35.8 Inch 19.9 cu. ft French Door Refrigerator in Stainless                         ,5294.96,0,0,0
BGC131-BI-L                   ,DCS - 1 Burner Liquid Propane BBQ in Stainless                                                      ,901.96,0,0,0
BSEWO30SDV3                   ,Bluestar - 4.5 cu. ft Single Wall Oven in Stainless                                                 ,9225,0,0,0
DTG36M955FM                   ,Dacor - 36 inch wide Gas Cooktop in Black Stainless                                                 ,3335,0,0,0
DOP48M86DLS                   ,Dacor - 6.6 cu. ft  Dual Fuel Range in Stainless                                                    ,18220,0,0,0
PUR 88W                       ,Miele - 29.5 Inch 489 CFM Wall Mount and Chimney Range Vent in Stainless                            ,2099,0,0,0
G5006 U BRW                   ,Miele - 44 dBA Built In Dishwasher in White                                                         ,1599,0,0,0
MACL215-SS01B                 ,Marvel - 14.875 Inch Ice Maker in Stainless                                                         ,4244.98,0,0,0
RNB484FTBV2PLT                ,Bluestar - 6.9 cu. ft  Gas Range in Stainless                                                       ,22605,0,0,0
MD30TE/S                      ,Wolf - 1.2 cu. Ft  Built In Microwave in Stainless                                                  ,3629,0,0,0
F4PDF304S1                    ,Fulgor Milano - 4.4 cu. ft  Dual Fuel Range in Stainless                                            ,5199.98,0,0,0
CI292600                      ,Gaggenau - 35.75 inch wide Induction Cooktop in Black                                               ,5949,0,0,0
F4PGK305S1                    ,Fulgor Milano - 30 inch wide Gas Cooktop in Stainless                                               ,1899.98,0,0,0
BH1-48RS-N                    ,DCS - 5 Burner Natural Gas BBQ in Stainless                                                         ,6791.46,0,0,0
RNB484GCBV2LPLT               ,Bluestar - 6.6 cu. ft  Gas Range in Stainless                                                       ,22215,0,0,0
BSEWO30DDV3PLT                ,Bluestar - 4.5 cu. ft Single Wall Oven in Stainless                                                 ,10485,0,0,0
OG36                          ,Wolf - 4 Burner Gas BBQ in Stainless                                                                ,10799,0,0,0
BOP250612                     ,Gaggenau - 3.1 cu. ft Single Wall Oven in Stainless                                                 ,7229,0,0,0
BSEWO30ECSD                   ,Bluestar - 4.5 cu. ft Single Wall Oven in Stainless                                                 ,7313,0,0,0
KFN12823SD                    ,Miele - 23.625 Inch 14.8 cu. ft Bottom Mount Refrigerator in Stainless                              ,4199,0,0,0
HR 1134-1 LP                  ,Miele - 5.8 cu. ft  Gas Range in Stainless                                                          ,11549,0,0,0
HR 1124 G                     ,Miele - 4.6 cu. ft  Gas Range in Stainless                                                          ,10799,0,0,0
MP30RA2LS                     ,Marvel - 30 Inch 18.4 cu. ft Built In / Integrated Refrigerator in Stainless                        ,10519,0,0,0
F89088VI-S-2                  ,AEG - 45 dBA Built In Dishwasher in Panel Ready                                                     ,1994.98,0,0,0
PUR 98D                       ,Miele - 35.375 Inch 507 CFM Island Range Vent in Stainless                                          ,4549,0,0,0
H 7780 BP                     ,Miele - 4.59 cu. ft Single Wall Oven in Stainless                                                   ,10449,0,0,0
KM3475 G                      ,Miele - 36 inch wide Gas Cooktop in Stainless                                                       ,3549,0,0,0
DOP36M96GLS                   ,Dacor - 5.4 cu. ft  Gas Range in Stainless                                                          ,11210,0,0,0
DOP36M86DLS                   ,Dacor - 4.8 cu. ft  Dual Fuel Natural Gas Range in Stainless                                        ,12970,0,0,0
DTT48M876PS                   ,Dacor - 48 inch wide Gas Cooktop in Stainless                                                       ,6030,0,0,0
DRR30980LAP                   ,Dacor - 29.75 Inch 17.8 Built In / Integrated Refrigerator in Panel Ready                           ,9900,0,0,0
G7966 SCVI K2O                ,Miele - 40 dBA Built In Dishwasher in Panel Ready                                                   ,4599,0,0,0
BE1-48RC-L                    ,DCS - 4 Burner Liquid Propane BBQ in Stainless                                                      ,10318.98,0,0,0
KM2032 G                      ,Miele - 29.625 inch wide Gas Cooktop in Stainless                                                   ,2699,0,0,0
DO30CM/B                      ,Wolf - 10.2 cu. ft Double Wall Oven in Black                                                        ,14899,0,0,0
VC36W                         ,Wolf - 35.5 Inch Up To 1200 (Required) CFM Blower & Insert Vent in Stainless                        ,3759,0,0,0
RGTNB606FTV2L                 ,Bluestar - 59.875 inch wide Gas Cooktop in Stainless                                                ,14295,0,0,0
VG415211CA                    ,Gaggenau - 14.9375 inch wide Gas Cooktop in Stainless                                               ,3889,0,0,0
AF210761                      ,Gaggenau - 23.1875 Inch 500 CFM Under Cabinet Range Vent in Stainless                               ,2729,0,0,0
DRF425300AP                   ,Dacor - 41.75 Inch 23.5 cu. ft Built In / Integrated Refrigerator in Panel Ready                    ,11880,0,0,0
DOP36M94DLS                   ,Dacor - 4.8 cu. ft  Dual Fuel Range in Stainless                                                    ,14180,0,0,0
DTI30P876BB                   ,Dacor - 30 inch wide Induction Cooktop in Black Stainless                                           ,3170,0,0,0
BMP251710                     ,Gaggenau - 1.3 cu. ft Combination Wall Oven in Stainless                                            ,7229,0,0,0
F7PBM36S1-R                   ,Fulgor Milano - 35.4 Inch 18.5 cu. ft Built In / Integrated Refrigerator in Stainless               ,15599.98,0,0,0
DRR24980LAP                   ,Dacor - 23.75 Inch 13.7 Built In / Integrated Refrigerator in Panel Ready                           ,9230,0,0,0
AR410710                      ,Gaggenau - 17.9375 Inch 362 CFM Blower & Insert Vent in Stainless                                   ,2339,0,0,0
HR 1955-2 G                   ,Miele - 4.7 cu. ft  Dual Fuel Range in Stainless                                                    ,23799,0,0,0
MACR215-SS01A                 ,Marvel - 14.875 Inch Ice Maker in Stainless                                                         ,2284.96,0,0,0
DA3496                        ,Miele - 10.875 Inch 625 CFM Under Cabinet Range Vent in Stainless                                   ,2049,0,0,0
DA2518                        ,Miele - 43.5 Inch 625 CFM Under Cabinet Range Vent in Stainless                                     ,2899,0,0,0
RGTNB608CBV2L                 ,Bluestar - 59.875 inch wide Gas Cooktop in Stainless                                                ,12865,0,0,0
G7366 SCVI                    ,Miele - 42 dBA Built In Dishwasher in Panel Ready                                                   ,3249,0,0,0
RGTNB606CBV2L                 ,Bluestar - 59.875 inch wide Gas Cooktop in Stainless                                                ,13255,0,0,0
KM3464 G                      ,Miele - 30 inch wide Gas Cooktop in Stainless                                                       ,2999,0,0,0
CI292602                      ,Gaggenau - 35.75 inch wide Induction Cooktop in Black                                               ,6449,0,0,0
RNB484CBV2LPLT                ,Bluestar - 6.7 cu. ft  Gas Range in Stainless                                                       ,21435,0,0,0
VG295250CA                    ,Gaggenau - 36 inch wide Gas Cooktop in Stainless                                                    ,5339,0,0,0
LSGL6335D                     ,LG - 6.3 cu. ft  Gas Range in Black Stainless                                                       ,2194.98,0,2195,0
KFN9855 IDE LI                ,Miele - 29.875 Inch 14.1 cu. ft Bottom Mount Refrigerator in Panel Ready                            ,10099,0,0,0
HK854080XB                    ,AEG - 30.1875 inch wide Electric Cooktop in Stainless                                               ,2090.98,0,0,0
DOP36M94DPS                   ,Dacor - 4.8 cu. ft  Dual Fuel Range in Stainless                                                    ,14180,0,0,0
F6DWT24FI2                    ,Fulgor Milano - 45 dBA Built In Dishwasher in Panel Ready                                           ,1629.96,0,0,0
